Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Product Image 1 Url,Product Image 2 Url
,suit-black-2p,Black Suit - 2 Piece,Classic Black Suit for formal occasions,"Timeless black suit with premium construction, perfect for formal events, black-tie optional occasions, and evening events. Features a modern fit with classic styling.",published,https://kct-menswear.com/images/suits/suit-black-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 120s Wool,formal-suits,suits,Black,TRUE,,,Black Suit 44L 2-Piece,KCT-BLACK-44L-2P,,FALSE,TRUE,1500,,,,,,,Super 120s Wool,314.99,349.99,Size,44L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-black-2p-front.jpg,https://kct-menswear.com/images/suits/suit-black-2p-back.jpg
,suit-black-2p,Black Suit - 2 Piece,Classic Black Suit for formal occasions,"Timeless black suit with premium construction, perfect for formal events, black-tie optional occasions, and evening events. Features a modern fit with classic styling.",published,https://kct-menswear.com/images/suits/suit-black-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 120s Wool,formal-suits,suits,Black,TRUE,,,Black Suit 44L 3-Piece,KCT-BLACK-44L-3P,,FALSE,TRUE,1600,,,,,,,Super 120s Wool,332.99,369.99,Size,44L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-black-2p-front.jpg,https://kct-menswear.com/images/suits/suit-black-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 40S 2-Piece,KCT-LIGHT GREY-40S-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,251.99,279.99,Size,40S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 40S 3-Piece,KCT-LIGHT GREY-40S-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,40S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 42S 2-Piece,KCT-LIGHT GREY-42S-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,251.99,279.99,Size,42S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 42S 3-Piece,KCT-LIGHT GREY-42S-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,42S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 40R 2-Piece,KCT-LIGHT GREY-40R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,251.99,279.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 40R 3-Piece,KCT-LIGHT GREY-40R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 42R 2-Piece,KCT-LIGHT GREY-42R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,251.99,279.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 42R 3-Piece,KCT-LIGHT GREY-42R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 44R 2-Piece,KCT-LIGHT GREY-44R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,251.99,279.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 44R 3-Piece,KCT-LIGHT GREY-44R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 42L 2-Piece,KCT-LIGHT GREY-42L-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,42L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 42L 3-Piece,KCT-LIGHT GREY-42L-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,287.99,319.99,Size,42L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 44L 2-Piece,KCT-LIGHT GREY-44L-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,269.99,299.99,Size,44L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-light-grey-2p,Light Grey Suit - 2 Piece,Modern Light Grey Suit for weddings,"Contemporary light grey suit perfect for weddings, summer events, and daytime occasions. Features breathable construction and modern styling.",published,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,TRUE,,,Light Grey Suit 44L 3-Piece,KCT-LIGHT GREY-44L-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,287.99,319.99,Size,44L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-2p-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 40S 2-Piece,KCT-TAN-40S-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,242.99,269.99,Size,40S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 40S 3-Piece,KCT-TAN-40S-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,40S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 42S 2-Piece,KCT-TAN-42S-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,242.99,269.99,Size,42S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 42S 3-Piece,KCT-TAN-42S-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,42S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 40R 2-Piece,KCT-TAN-40R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,242.99,269.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 40R 3-Piece,KCT-TAN-40R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 42R 2-Piece,KCT-TAN-42R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,242.99,269.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 42R 3-Piece,KCT-TAN-42R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 44R 2-Piece,KCT-TAN-44R-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,242.99,269.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 44R 3-Piece,KCT-TAN-44R-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 42L 2-Piece,KCT-TAN-42L-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,42L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 42L 3-Piece,KCT-TAN-42L-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,278.99,309.99,Size,42L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1500,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 44L 2-Piece,KCT-TAN-44L-2P,,FALSE,TRUE,1500,,,,,,,Cotton-Linen Blend,260.99,289.99,Size,44L,Type,2-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-tan-2p,Tan Suit - 2 Piece,Versatile Tan Suit for outdoor events,"Stylish tan suit ideal for outdoor weddings, beach ceremonies, and summer occasions. Features lightweight construction for comfort in warm weather.",published,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,1600,,,,6203.39.10,USA,,Cotton-Linen Blend,wedding-suits,suits,Tan,TRUE,,,Tan Suit 44L 3-Piece,KCT-TAN-44L-3P,,FALSE,TRUE,1600,,,,,,,Cotton-Linen Blend,278.99,309.99,Size,44L,Type,3-Piece,https://kct-menswear.com/images/suits/suit-tan-2p-front.jpg,https://kct-menswear.com/images/suits/suit-tan-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 40S 2-Piece,KCT-MIDNIGHT BLUE-40S-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,314.99,349.99,Size,40S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 40S 3-Piece,KCT-MIDNIGHT BLUE-40S-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,341.99,379.99,Size,40S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 42S 2-Piece,KCT-MIDNIGHT BLUE-42S-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,314.99,349.99,Size,42S,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 42S 3-Piece,KCT-MIDNIGHT BLUE-42S-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,341.99,379.99,Size,42S,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 40R 2-Piece,KCT-MIDNIGHT BLUE-40R-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,314.99,349.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 40R 3-Piece,KCT-MIDNIGHT BLUE-40R-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,341.99,379.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 42R 2-Piece,KCT-MIDNIGHT BLUE-42R-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,314.99,349.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 42R 3-Piece,KCT-MIDNIGHT BLUE-42R-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,341.99,379.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1500,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 44R 2-Piece,KCT-MIDNIGHT BLUE-44R-2P,,FALSE,TRUE,1500,,,,,,,Super 130s Wool,314.99,349.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
,suit-midnight-blue-2p,Midnight Blue Suit - 2 Piece,Elegant Midnight Blue for special occasions,"Luxurious midnight blue suit that appears nearly black in low light but reveals rich blue tones in natural light. Perfect alternative to black for formal events.",published,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,1600,,,,6203.39.10,USA,,Super 130s Wool,wedding-suits,suits,Midnight Blue,TRUE,,,Midnight Blue Suit 44R 3-Piece,KCT-MIDNIGHT BLUE-44R-3P,,FALSE,TRUE,1600,,,,,,,Super 130s Wool,341.99,379.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-front.jpg,https://kct-menswear.com/images/suits/suit-midnight-blue-2p-back.jpg
